player_id,player_name,school,conference,program_tier,position,class_year,week_number,game_date,games_played,currently_injured,ppg,apg,rpg,spg,bpg,mpg,fg_pct,three_pt_pct,ft_pct,social_media_followers,engagement_rate,market_size_score,performance_score,nil_valuation_usd,nil_probability_score,nil_tier
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,13,2025-01-29,21,False,8.9,7.35,3.82,1.85,0.74,24.25,0.3845,0.3602,0.7109,49356,0.0402,8,0.5477,434163.53,0.003008736793794795,mid
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,14,2025-02-05,23,False,8.09,6.17,3.92,2.08,0.15,26.3,0.4367,0.3799,0.744,58569,0.052,8,0.5414,590483.41,0.004092025137404039,high
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,15,2025-02-14,24,False,7.89,4.97,4.97,2.06,0.03,27.86,0.4102,0.3642,0.7933,18860,0.0678,8,0.5305,497164.29,0.00344532866519671,mid
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,16,2025-02-23,27,False,6.47,5.48,4.16,2.12,0.05,20.69,0.4304,0.3835,0.7763,82625,0.0634,8,0.4845,528348.31,0.0036614322431477546,mid
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,17,2025-02-28,27,True,7.54,5.9,3.89,1.8,0.03,19.56,0.4623,0.3906,0.7546,45584,0.0473,8,0.5009,325406.11,0.002255053734627812,mid
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,18,2025-03-07,29,False,7.66,5.66,4.21,1.67,0.12,17.69,0.4266,0.3432,0.7339,18416,0.0492,8,0.4758,450041.03,0.0031187670130839555,mid
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,19,2025-03-10,32,False,9.56,4.98,4.24,2.03,0.23,23.12,0.3858,0.3547,0.7614,23523,0.0278,8,0.5086,449105.21,0.00311228183091956,mid
21623f0a-74a3-cb61-01d1-bb88999f1dff,Anthony Rodriguez,Illinois,Big Ten,2,PG,FR,20,2025-03-22,34,False,8.59,6.64,3.81,1.5,0.25,26.0,0.4436,0.3616,0.8174,30267,0.0452,8,0.5497,640205.79,0.004436598551038375,high
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,3,2024-11-23,3,False,8.89,0.53,6.24,0.43,0.88,24.88,0.4757,0.0953,0.6473,90482,0.0055,6,0.4084,401540.58,0.005415152248914788,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,4,2024-11-27,5,False,8.47,0.44,7.54,0.59,1.17,28.63,0.5288,0.0669,0.6686,27765,0.0496,6,0.4401,328377.5,0.004428481784552085,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,5,2024-12-08,8,False,8.2,0.43,5.78,0.59,0.74,25.14,0.5353,0.1179,0.6036,67730,0.0451,6,0.4091,465378.21,0.006276060565457974,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,6,2024-12-15,10,False,8.49,0.36,7.43,0.49,0.65,24.4,0.5453,0.1324,0.6343,99419,0.0668,6,0.4323,440975.22,0.005946964121252261,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,7,2024-12-18,12,False,7.11,0.41,6.44,0.8,0.59,25.17,0.5001,0.1356,0.6396,130664,0.0344,6,0.4039,420883.74,0.00567601229826539,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,8,2024-12-23,15,False,8.94,0.69,5.18,0.87,0.93,21.24,0.4371,0.0733,0.6402,34508,0.0257,6,0.3689,289122.12,0.0038990873958339744,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,9,2025-01-03,16,False,9.33,0.32,6.07,0.48,1.17,25.82,0.4948,0.1347,0.6943,43728,0.0712,6,0.4237,392359.75,0.005291340432909574,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,10,2025-01-09,17,False,8.38,0.32,6.38,0.44,0.9,27.57,0.5091,0.0649,0.622,12926,0.0616,6,0.4133,411938.03,0.005555371288622902,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,11,2025-01-17,20,False,7.89,0.25,6.28,0.39,0.92,20.33,0.5065,0.051,0.6331,38366,0.072,6,0.364,334553.98,0.004511777217026049,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,12,2025-01-22,23,False,8.3,0.68,5.29,0.37,0.6,26.1,0.5402,0.1089,0.6058,14992,0.0418,6,0.4125,257261.89,0.00346942330940128,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,13,2025-02-02,26,False,9.27,0.54,5.49,0.49,0.87,21.98,0.4879,0.1492,0.6162,78952,0.0475,6,0.4021,454319.39,0.006126922351693555,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,14,2025-02-06,27,False,6.8,0.53,5.0,0.55,1.13,27.8,0.4797,0.0823,0.6235,41665,0.053,6,0.3838,420166.18,0.005666335351116527,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,15,2025-02-14,30,False,6.9,0.47,6.01,0.48,1.05,29.88,0.5112,0.1254,0.6046,44765,0.0538,6,0.4217,376147.69,0.005072706105753364,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,16,2025-02-22,32,False,10.74,0.23,6.6,0.66,1.01,25.68,0.5075,0.1057,0.6128,172127,0.074,6,0.4385,452234.54,0.006098806259292486,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,17,2025-03-01,34,False,8.21,0.68,5.85,0.48,0.78,29.95,0.4904,0.1256,0.6649,34389,0.0373,6,0.4347,458916.32,0.006188916120377744,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,18,2025-03-03,35,False,8.96,0.26,6.0,0.73,0.83,18.97,0.5284,0.0856,0.6524,96348,0.0388,6,0.3759,403739.0,0.005444799935729836,mid
3319baf2-4848-526d-6da5-90a2e612f77e,Rebecca Henderson,Missouri,SEC,2,C,FR,19,2025-03-11,35,False,8.39,0.67,6.36,1.0,1.38,26.91,0.5259,0.1413,0.611,15220,0.0491,6,0.436,375799.65,0.0050680124708159455,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,8,2024-12-29,2,False,7.31,2.02,6.56,0.97,1.19,20.6,0.4714,0.3429,0.7801,25807,0.0529,7,0.4555,559633.67,0.0039992865257482794,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,9,2025-01-03,5,False,6.43,2.15,6.95,0.87,0.97,20.2,0.4997,0.3448,0.7281,67643,0.0638,7,0.456,419625.23,0.0029987518955706385,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,10,2025-01-09,7,False,8.01,2.14,5.97,0.74,0.54,22.77,0.4519,0.3592,0.7188,18164,0.0509,7,0.4699,430489.13,0.003076387987857554,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,11,2025-01-19,10,False,6.84,1.69,6.71,0.65,1.05,19.81,0.4096,0.4066,0.7477,12219,0.0418,7,0.4464,478228.88,0.003417547943007562,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,12,2025-01-25,11,False,8.03,2.01,7.32,1.12,1.09,21.18,0.4223,0.3782,0.7622,29467,0.033,7,0.4757,553783.71,0.00395748127768499,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,13,2025-01-27,14,False,7.35,2.1,7.42,0.93,0.61,18.17,0.5098,0.3359,0.7968,20207,0.0549,7,0.4596,366125.33,0.0026164284966309686,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,14,2025-02-07,17,False,7.95,2.35,6.86,1.32,0.93,23.13,0.4707,0.3365,0.7665,39825,0.0606,7,0.4839,468873.45,0.0033506917470867838,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,15,2025-02-10,18,False,7.56,1.9,8.8,0.69,0.93,20.4,0.5095,0.3302,0.7718,47214,0.0674,7,0.4857,585192.5,0.0041819361897387,mid
0ab02872-785f-cd33-6b26-6ff31b620037,James Ferrell,Duke,ACC,2,SF,SO,16,2025-02-18,21,False,6.55,1.48,6.52,0.53,0.97,16.64,0.4372,0.3921,0.7758,84249,0.0328,7,0.4214,536649.55,0.003835036370513645,mid
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,2,2024-11-11,3,False,10.68,1.84,4.23,0.93,0.57,29.39,0.4576,0.4126,0.8776,9708,0.0571,5,0.5185,179403.95,0.0017281802999899913,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,3,2024-11-23,4,False,9.18,1.79,4.71,1.14,0.78,25.04,0.4783,0.4345,0.8178,3472,0.0557,5,0.4926,203893.51,0.0019640844662207613,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,4,2024-11-25,7,False,10.1,1.65,4.57,0.94,0.73,27.88,0.5037,0.4816,0.8568,3990,0.0575,5,0.5274,132101.16,0.0012725197966841262,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,5,2024-12-06,10,False,10.09,2.1,4.54,0.55,0.84,34.97,0.4127,0.3604,0.8368,6245,0.0295,5,0.5318,149454.37,0.0014396806005727008,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,6,2024-12-15,12,False,10.59,2.08,4.92,1.13,0.63,31.48,0.5074,0.3429,0.8708,9428,0.0619,5,0.5339,126450.88,0.0012180915181699194,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,7,2024-12-16,15,False,9.31,1.79,4.41,0.61,0.77,30.37,0.5111,0.3952,0.866,5144,0.0371,5,0.5147,127199.77,0.0012253054603987132,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,8,2024-12-25,15,True,10.95,1.74,4.06,0.67,0.85,30.07,0.4479,0.3761,0.7959,3766,0.0367,5,0.5115,77229.65,0.000743950977302588,developmental
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,9,2024-12-30,17,False,9.13,1.39,3.97,0.68,0.49,28.11,0.4708,0.3931,0.8086,2224,0.0485,5,0.4811,171372.96,0.0016508190080779424,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,10,2025-01-12,19,False,10.17,1.42,4.87,0.6,0.77,29.64,0.4884,0.4237,0.8536,2505,0.0514,5,0.5216,134765.16,0.001298181699096369,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,11,2025-01-15,22,False,8.54,1.76,3.8,1.07,0.56,25.79,0.4753,0.3581,0.8712,3528,0.0644,5,0.4604,107636.14,0.0010368520205003518,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,12,2025-01-23,25,False,11.16,1.76,3.62,0.69,0.45,34.21,0.496,0.3705,0.8539,1450,0.0616,5,0.5366,143380.66,0.001381173485970499,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,13,2025-01-31,28,False,9.99,1.57,4.23,0.9,0.67,25.63,0.4484,0.391,0.8763,3987,0.0536,5,0.4803,105148.16,0.001012885691685182,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,14,2025-02-07,29,False,9.76,1.92,4.05,0.85,0.75,26.9,0.4782,0.3879,0.8007,4319,0.0561,5,0.4926,133110.33,0.0012822409761350877,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,15,2025-02-14,31,False,10.98,1.76,4.33,1.37,0.76,32.34,0.4657,0.3562,0.8317,6117,0.0734,5,0.5257,140545.72,0.0013538649448201377,low
29fab80d-ab58-123e-75df-6f498dc49c72,Tricia Valencia,South Carolina,SEC,4,SG,SR,16,2025-02-21,32,False,8.05,1.5,3.42,1.0,0.45,25.13,0.4885,0.3591,0.8377,2889,0.0589,5,0.4444,150645.48,0.0014511543800705402,low
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,1,2024-11-09,0,True,8.43,2.51,4.85,2.15,0.98,31.53,0.4712,0.2819,0.7503,136272,0.0626,10,0.4992,702993.97,0.0037177797024698215,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,2,2024-11-15,3,False,7.68,2.38,5.04,1.42,0.58,26.2,0.4603,0.2524,0.7022,21027,0.0605,10,0.4546,1258148.1,0.006653705056610407,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,3,2024-11-21,6,False,8.67,2.37,5.5,1.59,0.42,27.9,0.4149,0.2953,0.7093,160773,0.0573,10,0.4823,1136989.3,0.006012958327774488,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,4,2024-11-29,6,True,10.9,1.86,5.45,1.99,0.37,26.53,0.4476,0.2887,0.7602,209548,0.0341,10,0.4924,689051.88,0.0036440471418911803,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,5,2024-12-07,8,False,9.6,2.05,5.93,1.61,0.76,26.04,0.4551,0.2885,0.7397,159082,0.0472,10,0.4865,924091.38,0.004887050462922991,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,6,2024-12-15,10,False,9.74,2.24,6.02,1.67,0.73,28.25,0.4465,0.2747,0.7269,382450,0.0607,10,0.5001,1031982.92,0.005457633460807331,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,7,2024-12-18,12,False,9.34,2.15,5.41,1.77,0.7,29.14,0.4116,0.3085,0.7189,66500,0.0592,10,0.4932,985893.62,0.005213890800684107,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,8,2024-12-26,13,False,7.93,2.78,6.09,1.6,0.32,28.47,0.4324,0.2923,0.7397,93194,0.0416,10,0.4945,826249.45,0.004369614696057582,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,9,2025-01-02,16,False,9.69,2.13,4.86,1.71,0.64,28.2,0.4265,0.2915,0.7587,171245,0.0605,10,0.4834,1409838.47,0.007455917593986223,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,10,2025-01-07,17,False,9.32,2.58,5.55,1.96,0.51,26.16,0.4226,0.2386,0.728,745490,0.0471,10,0.4732,917996.84,0.004854819567859978,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,11,2025-01-13,19,False,9.88,2.32,5.62,1.55,0.24,24.05,0.4406,0.2768,0.6844,140155,0.0231,10,0.4755,804610.68,0.004255178343984656,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,12,2025-01-23,20,False,10.47,2.67,6.52,1.84,0.42,31.01,0.4283,0.3228,0.713,146252,0.0545,10,0.5445,1107493.86,0.005856972079185237,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,13,2025-01-29,23,False,10.71,2.69,6.02,2.03,1.02,34.51,0.4469,0.3054,0.6994,125308,0.0746,10,0.5587,923734.65,0.004885163900984625,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,14,2025-02-08,24,False,11.43,2.52,6.01,1.76,0.75,32.62,0.4135,0.2752,0.744,137227,0.064,10,0.5413,1247031.01,0.006594912471575925,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,15,2025-02-10,26,False,8.04,2.11,5.57,1.71,0.34,25.16,0.4127,0.2954,0.6719,63335,0.0609,10,0.4568,660719.71,0.0034942128314793654,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,16,2025-02-21,27,False,9.41,2.09,4.85,1.68,0.78,28.73,0.4215,0.3017,0.665,79581,0.059,10,0.4836,905910.91,0.004790903285159596,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,17,2025-02-25,30,False,9.28,2.25,5.72,1.87,0.42,26.94,0.4684,0.2565,0.7662,49803,0.0627,10,0.484,1377772.36,0.007286336390730724,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,18,2025-03-05,31,False,8.84,2.28,3.56,1.72,0.53,29.92,0.4721,0.2794,0.7415,59761,0.0502,10,0.4742,725748.25,0.0038381154145849684,high
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,19,2025-03-15,32,False,8.46,2.56,5.14,1.75,0.57,28.9,0.4456,0.2656,0.7431,580315,0.0477,10,0.4825,1080729.08,0.005715426890284279,elite
7920dd2a-1f70-2e13-6e1a-0e4141e792c4,Nathan Maldonado,UCLA,Big Ten,1,SF,FR,20,2025-03-20,34,False,8.89,2.29,6.31,1.71,0.28,23.86,0.4428,0.2558,0.682,238614,0.0486,10,0.4677,995269.62,0.005263475654030011,high
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,3,2024-11-20,2,False,3.82,1.57,6.99,1.17,0.25,28.19,0.528,0.3167,0.7034,8167,0.0367,7,0.4576,106047.81,0.0007156039178611456,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,4,2024-11-28,5,False,3.52,1.87,6.86,1.1,0.07,24.58,0.5414,0.2898,0.6932,8216,0.0648,7,0.4357,179596.25,0.0012118994615506556,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,5,2024-12-03,8,False,3.49,1.95,7.71,1.47,0.21,26.9,0.4823,0.3042,0.7111,4271,0.0608,7,0.4537,115821.93,0.0007815584397991575,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,6,2024-12-12,11,False,4.01,1.88,6.61,1.03,0.21,22.33,0.5472,0.2967,0.7109,742,0.0412,7,0.4286,161016.99,0.0010865289718020104,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,7,2024-12-18,13,False,3.88,2.13,7.47,1.16,0.65,28.06,0.5392,0.2704,0.7468,4289,0.0359,7,0.4656,117252.72,0.0007912132292271246,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,8,2024-12-28,15,False,3.98,1.68,6.89,1.01,0.5,26.31,0.5195,0.2909,0.7101,4728,0.0107,7,0.4432,110406.34,0.0007450147254328223,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,9,2025-01-04,18,False,3.51,1.88,6.87,1.64,0.58,29.86,0.5161,0.322,0.742,7975,0.0577,7,0.4669,161848.29,0.0010921384787537436,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,10,2025-01-07,21,False,3.48,1.98,8.4,1.06,0.28,26.99,0.5241,0.2745,0.7588,4750,0.0702,7,0.4632,129960.03,0.0008769605452175272,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,11,2025-01-15,23,False,3.28,1.63,7.32,0.91,0.36,26.31,0.4674,0.3046,0.6698,3184,0.0607,7,0.4353,105999.52,0.0007152780630666083,low
02154e20-a46e-c38b-6312-64b604ff44aa,Debra Davidson,Georgia,SEC,4,SF,SR,12,2025-01-21,25,False,2.6,1.64,4.86,0.85,0.18,24.86,0.5444,0.3151,0.7078,616,0.0462,7,0.4039,136929.5,0.0009239896447181794,low
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,2,2024-11-13,3,False,10.96,1.98,5.22,0.8,0.9,32.57,0.458,0.3048,0.7841,8257,0.0645,8,0.5294,204906.06,0.0034974924013335606,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,3,2024-11-21,5,False,13.03,1.97,5.31,0.9,0.5,23.68,0.4761,0.3591,0.7449,24735,0.0558,8,0.5206,187065.7,0.003192981060743073,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,4,2024-12-01,6,False,12.76,1.96,6.14,0.59,0.76,24.59,0.4761,0.3338,0.7625,15369,0.0711,8,0.5271,267824.86,0.004571433069366305,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,5,2024-12-08,7,False,9.9,1.79,5.62,0.81,1.01,23.09,0.4958,0.3522,0.7108,2046,0.0664,8,0.486,304351.93,0.005194901825240211,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,6,2024-12-10,8,False,11.05,2.22,6.57,0.67,0.53,30.0,0.4747,0.2767,0.6885,25700,0.0307,8,0.5346,239446.42,0.004087050646126716,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,7,2024-12-19,9,False,12.69,1.93,5.64,0.55,0.58,28.51,0.4287,0.3167,0.711,5656,0.0614,8,0.529,258678.2,0.004415311685127128,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,8,2024-12-24,11,False,9.05,2.03,6.02,0.74,0.67,21.43,0.4371,0.2911,0.7586,1741,0.0482,8,0.4551,210207.1,0.00358797414031886,mid
4d335f08-2f4d-4dcc-2de8-1598228f7caf,Jeffrey Chavez,Arizona State,Big 12,3,PF,FR,9,2025-01-05,12,False,11.65,2.01,5.16,0.5,0.57,30.9,0.5302,0.3306,0.7243,2126,0.0659,8,0.5447,201887.3,0.0034459661622598596,mid
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,10,2025-01-11,3,False,4.57,1.29,8.06,0.93,0.82,22.65,0.6736,0.1794,0.6493,1396,0.0285,6,0.4366,120739.02,0.0007976427065129247,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,11,2025-01-13,4,False,4.02,1.65,9.26,1.16,0.94,23.06,0.5711,0.1918,0.6903,10018,0.0627,6,0.4415,159446.54,0.0010533555266300917,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,12,2025-01-23,5,False,3.89,1.3,8.06,0.81,0.72,19.33,0.581,0.1618,0.7146,2538,0.05,6,0.3939,104419.12,0.0006898288333164462,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,13,2025-01-27,7,False,4.5,1.16,8.03,0.63,0.8,23.11,0.5766,0.1677,0.7041,4698,0.0701,6,0.418,112841.21,0.0007454675408642463,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,14,2025-02-04,8,False,4.02,1.63,9.2,1.0,0.79,22.82,0.5659,0.1359,0.5878,3267,0.0598,6,0.426,88072.18,0.0005818363262354932,developmental
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,15,2025-02-12,10,False,3.84,1.51,9.0,1.1,0.87,19.17,0.5763,0.1848,0.6422,2997,0.0607,6,0.4126,102902.1,0.0006798069703199495,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,16,2025-02-23,13,False,4.21,1.73,9.0,0.83,0.67,21.04,0.5939,0.1713,0.6632,1614,0.0689,6,0.4304,128110.09,0.0008463380788070181,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,17,2025-03-02,14,False,3.77,1.74,9.55,0.85,1.19,21.85,0.5658,0.1595,0.696,6568,0.0492,6,0.4298,132386.59,0.000874589846815691,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,18,2025-03-08,14,True,4.04,1.76,8.19,1.11,0.52,19.92,0.614,0.2082,0.6484,1837,0.0516,6,0.4241,104588.38,0.0006909470127279156,low
640df9aa-e4cd-b7c3-31f5-cc6121ed4c06,Sherri Baker,Louisville,ACC,4,C,SR,19,2025-03-12,17,False,3.31,1.46,7.32,1.24,1.29,18.66,0.5941,0.1449,0.66,11652,0.0281,6,0.376,98198.9,0.0006487363014789843,low
58263e34-9f93-544a-6abc-0a9eaedf8651,Cassandra Gaines,Nebraska,Big Ten,4,PG,SO,3,2024-11-19,1,False,13.54,4.09,3.43,1.38,0.17,30.19,0.3661,0.4058,0.7438,2738,0.0479,4,0.57,169361.31,0.0011736716805932537,low
58263e34-9f93-544a-6abc-0a9eaedf8651,Cassandra Gaines,Nebraska,Big Ten,4,PG,SO,4,2024-12-01,2,False,13.36,3.46,3.05,1.34,0.48,23.86,0.3951,0.4007,0.7455,9983,0.0884,4,0.5216,115027.29,0.0007971398503012161,low
58263e34-9f93-544a-6abc-0a9eaedf8651,Cassandra Gaines,Nebraska,Big Ten,4,PG,SO,5,2024-12-04,5,False,12.43,3.74,3.19,1.43,0.26,31.58,0.4086,0.3622,0.7022,3366,0.0272,4,0.5528,138486.47,0.0009597107033790906,low
